id;funcloc;material_number;equipment_description;status;sort_field;unique_id;qr_code_link;created_at
EMO004078;FP-01-SP8-WWS-P340;;MARATHON,HAA400-6,200KW,51A,6P,3000V,990RPM;Installed;SP8.WWS/P-W-4(M);3879;https://www.safesave.info/MIC.php?id=Fajar-MotorList3879;2023-10-21 12:19:21
EMO004154;FP-01-SP8-WWS-P341;;MARATHON,HAA450-6,355KW,88.4A,3000V,991RPM;Installed;SP8_WWS_P341_M;3880;https://www.safesave.info/MIC.php?id=Fajar-MotorList3880;2023-10-21 12:19:21
EMO004075;FP-01-SP8-WWS-P350;;MARATHON,HJN1,250M-2,55KW,99.6A,2P,380V;Installed;SP8.WWS/P-W-1(M);3881;https://www.safesave.info/MIC.php?id=Fajar-MotorList3881;2023-10-21 12:19:21
EMO004079;FP-01-SP8-WWS-P351;;MARATHON,HAA355-2,200KW,54.2A,3KV,2P;Installed;SP8.WWS/P-W-5-1(M);3882;https://www.safesave.info/MIC.php?id=Fajar-MotorList3882;2023-10-21 12:19:21
EMO004080;FP-01-SP8-WWS-P352;;MARATHON,HAA355-2,200KW,54.2A,3KV,2P;Installed;SP8.WWS/P-W-5-2(M);3883;https://www.safesave.info/MIC.php?id=Fajar-MotorList3883;2023-10-21 12:19:21
EMO003976;FP-01-PM8-FWS-P512;;"AC MOTOR;380V,50Hz,0.75kW,4P";Installed;PM8.FWS/P512/M;3884;https://www.safesave.info/MIC.php?id=Fajar-MotorList3884;2023-10-21 12:19:21
EMO003974;FP-01-PM8-FWS-P510;;"AC MOTOR;380V,50Hz,1.5kW,4P";Installed;PM8.FWS/P510/E;3885;https://www.safesave.info/MIC.php?id=Fajar-MotorList3885;2023-10-21 12:19:21
EMO003975;FP-01-PM8-FWS-P511;;"AC MOTOR;380V,50Hz,0.75kW,4P";Installed;PM8.FWS/P511/E;3886;https://www.safesave.info/MIC.php?id=Fajar-MotorList3886;2023-10-21 12:19:21
EMO004519;FP-01-PM8-CUT-RWD1-MD34;10008590;GEAR MOTOR,BENZLER,7,25:1,11KW,1450/200;Installed;PM8.PRS/WI-RR-1-DS/M;3887;https://www.safesave.info/MIC.php?id=Fajar-MotorList3887;2023-10-21 12:19:21
EMO004557;FP-01-PM8-CUT-RWD1-MD35;;MOTOR,AC,M2AA 160M,11KW,4P,380V;Installed;PM8.PRS/WI-RR-2-TS/M;3888;https://www.safesave.info/MIC.php?id=Fajar-MotorList3888;2023-10-21 12:19:21
EMO004558;FP-01-PM8-CUT-RWD1-MD36;;MOTOR,AC,M2AA 160M,15KW,2P,380V;Installed;PM8.CUT/WI–ER–1/M;3889;https://www.safesave.info/MIC.php?id=Fajar-MotorList3889;2023-10-21 12:19:21
