id;status;funcloc;sort_field;material_number;equipment_description;unique_id;qr_code_link;created_at
EMO000796;Installed;FP-01-WW1-SLD-P330;WW1.SLD.T330/P1(SW)/M;10010697;"AC MOTOR;380V,50Hz,18.5kW,2P,160L,B3";1169;https://www.safesave.info/MIC.php?id=Fajar-MotorList1169;2023-11-21 08:45:43
EMO000795;Available;;;10010924;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1170;https://www.safesave.info/MIC.php?id=Fajar-MotorList1170;2023-11-21 08:45:44
EMO000397;Installed;FP-01-SP1-CLD-T080-P104;SP1.CL.C9/P1/M;10027256;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1171;https://www.safesave.info/MIC.php?id=Fajar-MotorList1171;2023-11-21 08:45:45
EMO001617;Installed;FP-01-PM2-STA-T242-P249;CH2.STA.T11/P2/M;10010692;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1172;https://www.safesave.info/MIC.php?id=Fajar-MotorList1172;2023-11-21 08:45:46
EMO003864;Installed;FP-01-PM2-STA-T242-P248;CH2.STA.T11/P1/M;10027158;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1173;https://www.safesave.info/MIC.php?id=Fajar-MotorList1173;2023-11-21 08:45:47
EMO000350;Installed;FP-01-PM2-STA-T242-A094;CH2.STA.T11/AGT/M;;"AC MOTOR;380V,50Hz,3.7KW,4P,112M";1174;https://www.safesave.info/MIC.php?id=Fajar-MotorList1174;2023-11-21 08:45:48
EMO000398;Installed;FP-01-PM2-RJS-T132-P135;PM2.REJECT FINAL/P1/M;10010923;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1175;https://www.safesave.info/MIC.php?id=Fajar-MotorList1175;2023-11-21 08:45:49
EMO003153;Available;;;10010902;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1176;https://www.safesave.info/MIC.php?id=Fajar-MotorList1176;2023-11-21 08:45:50
EMO000792;Installed;FP-01-PM2-MCS-BL18;PM2.MCS.BLW1/M;;"AC MOTOR;380V,50HZ,15KW,6P,180L";1177;https://www.safesave.info/MIC.php?id=Fajar-MotorList1177;2023-11-21 08:45:51
EMO003392;Installed;FP-01-PM2-LUB-T140-P298;PM2.LUB.TRANSFER 2.TANK/M2;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";1178;https://www.safesave.info/MIC.php?id=Fajar-MotorList1178;2023-11-21 08:45:52
EMO003393;Installed;FP-01-PM2-LUB-T140-P297;PM2.LUB.TRANSFER 2.TANK/M1;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";1179;https://www.safesave.info/MIC.php?id=Fajar-MotorList1179;2023-11-21 08:45:53
EMO003395;Installed;FP-01-PM2-LUB-T139-P296;PM2.LUB.TRANSFER 1.TANK/M2;;"AC MOTOR;380V,50Hz,3.7kW,6P,132S,V1";1180;https://www.safesave.info/MIC.php?id=Fajar-MotorList1180;2023-11-21 08:45:54
EMO003394;Installed;FP-01-PM2-LUB-T139-P295;PM2.LUB.TRANSFER 1.TANK/M1;;"AC MOTOR;380V,50Hz,4kW,6P,132M,V1";1181;https://www.safesave.info/MIC.php?id=Fajar-MotorList1181;2023-11-21 08:45:55
EMO000059;Installed;FP-01-PM2-LUB-T129-P131;M1-2646;;"AC MOTOR;380V,50Hz,5.5kW,4P,132M,B3";1182;https://www.safesave.info/MIC.php?id=Fajar-MotorList1182;2023-11-21 08:45:56
EMO000052;Installed;FP-01-PM2-LUB-T129-P130;M1-2645;;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";1183;https://www.safesave.info/MIC.php?id=Fajar-MotorList1183;2023-11-21 08:45:57
EMO000049;Installed;FP-01-PM2-LUB-T129-P129;M1-2644;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1184;https://www.safesave.info/MIC.php?id=Fajar-MotorList1184;2023-11-21 08:45:58
EMO000044;Installed;FP-01-PM2-LUB-T129-P128;M1-2643;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1185;https://www.safesave.info/MIC.php?id=Fajar-MotorList1185;2023-11-21 08:45:59
EMO000040;Installed;FP-01-PM2-LUB-T129-P127;M1-2642;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1186;https://www.safesave.info/MIC.php?id=Fajar-MotorList1186;2023-11-21 08:46:00
EMO000038;Installed;FP-01-PM2-LUB-T129-P126;M1-2641;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1187;https://www.safesave.info/MIC.php?id=Fajar-MotorList1187;2023-11-21 08:46:01
EMO000791;Installed;FP-01-PM2-LUB-T121-P125;PM2.MC.HP2-4B/M;;MOTOR;1188;https://www.safesave.info/MIC.php?id=Fajar-MotorList1188;2023-11-21 08:46:02
EMO000790;Installed;FP-01-PM2-LUB-T121-P124;PM2.MC.HP2-4A/M;;MOTOR;1189;https://www.safesave.info/MIC.php?id=Fajar-MotorList1189;2023-11-21 08:46:03
EMO000789;Installed;FP-01-PM3-LUB-T094-P100;PM3.T1.LUB/P1/M;10010590;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";1190;https://www.safesave.info/MIC.php?id=Fajar-MotorList1190;2023-11-21 08:46:04
EMO000788;Available;;;10010590;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";1191;https://www.safesave.info/MIC.php?id=Fajar-MotorList1191;2023-11-21 08:46:05
EMO003400;Available;;;10010658;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1192;https://www.safesave.info/MIC.php?id=Fajar-MotorList1192;2023-11-21 08:46:06
EMO003964;Available;;;10023093;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";1193;https://www.safesave.info/MIC.php?id=Fajar-MotorList1193;2023-11-21 08:46:07
EMO003089;Installed;FP-01-PM2-LUB-T118-P118;PM2.LUB.GP2A/M;10010986;"AC MOTOR;380V,50Hz,2.2KW,4P,100L,B3";1194;https://www.safesave.info/MIC.php?id=Fajar-MotorList1194;2023-11-21 08:46:08
EMO003340;Installed;FP-01-PM2-HYD-T122-P256;PM2.MC.HP2-03/M/1;10023413;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1195;https://www.safesave.info/MIC.php?id=Fajar-MotorList1195;2023-11-21 08:46:09
EMO002524;Installed;FP-01-PM2-HYD-T122-P255;PM2.MC.HP2-03/M/2;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1196;https://www.safesave.info/MIC.php?id=Fajar-MotorList1196;2023-11-21 08:46:10
EMO000783;Installed;FP-01-PM2-HYD-T117-P117;PM2.HYD.GP1B/M;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1197;https://www.safesave.info/MIC.php?id=Fajar-MotorList1197;2023-11-21 08:46:11
EMO000782;Installed;FP-01-PM2-HYD-T117-P116;PM2.HYD.GP1A/M;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1198;https://www.safesave.info/MIC.php?id=Fajar-MotorList1198;2023-11-21 08:46:12
EMO002893;Installed;FP-01-PM2-HOO-BL23;PM2.G1.PUB.1-3/M;;"AC MOTOR;380V,50HZ,125KW,4P,280SC";1199;https://www.safesave.info/MIC.php?id=Fajar-MotorList1199;2023-11-21 08:46:13
EMO002819;Available;;;10027268;"AC MOTOR;380V,50Hz,11kW,2P,160M,B3";1200;https://www.safesave.info/MIC.php?id=Fajar-MotorList1200;2023-11-21 08:46:14
EMO000006;Installed;FP-01-PM1-COT-T192-P363;PM1.COT.T(BIN)/P1;10027268;"AC MOTOR;380V,50Hz,11kW,2P,160M,B3";1201;https://www.safesave.info/MIC.php?id=Fajar-MotorList1201;2023-11-21 08:46:15
EMO000781;Installed;FP-01-PM2-HOO-BL17;PM2.HOO.BLW1/M;;"AC MOTOR;380V,50Hz,37kW,2P,200LA";1202;https://www.safesave.info/MIC.php?id=Fajar-MotorList1202;2023-11-21 08:46:16
EMO000780;Installed;FP-01-PM2-HOO-BL16;PM2.HOO.ECO2/IDF/M;;"AC MOTOR;380V,50Hz,55kW,4P,250SM,B";1203;https://www.safesave.info/MIC.php?id=Fajar-MotorList1203;2023-11-21 08:46:17
EMO000779;Installed;FP-01-PM2-HOO-BL15;PM2.HOO.ECO2/FDF/M;;"AC MOTOR;380V,50Hz,110kW,4P,315SM,B";1204;https://www.safesave.info/MIC.php?id=Fajar-MotorList1204;2023-11-21 08:46:18
EMO002943;Installed;FP-01-PM2-HOO-BL10;PM2.HOO.BUR1/FDF/M;10010807;"AC MOTOR;380V,50Hz,3.7kW,2P,112M,B3";1205;https://www.safesave.info/MIC.php?id=Fajar-MotorList1205;2023-11-21 08:46:19
EMO000776;Installed;FP-01-PM2-HOO-BL12;PM2.HOO.ECO1/IDF/M;;"AC MOTOR;380V,50Hz,55kW,4P,250SM,B";1206;https://www.safesave.info/MIC.php?id=Fajar-MotorList1206;2023-11-21 08:46:20
EMO003235;Installed;FP-01-PM2-HOO-BL11;PM2.HOO.ECO1.FDF/M;10010952;"AC MOTOR;380V,50Hz,110kW,4P,315S,B3";1207;https://www.safesave.info/MIC.php?id=Fajar-MotorList1207;2023-11-21 08:46:21
EMO002623;Installed;FP-01-PM1-HOO-BUR2-BL11;PM1.HOO.BUR2/FDF/M;10010807;"AC MOTOR;380V,50Hz,3.7kW,2P,112M,B3";1208;https://www.safesave.info/MIC.php?id=Fajar-MotorList1208;2023-11-21 08:46:22
EMO000773;Installed;FP-01-PM2-HOO-BL09;PM2.HOO.IDF1/M;;"AC MOTOR;380V,50HZ,37KW,4P,225SM";1209;https://www.safesave.info/MIC.php?id=Fajar-MotorList1209;2023-11-21 08:46:23
EMO000693;Available;;;10043154;"AC MOTOR;380V,50Hz,2.2kW,4P";1210;https://www.safesave.info/MIC.php?id=Fajar-MotorList1210;2023-11-21 08:46:24
EMO000694;Installed;FP-01-PM2-CUT-RWD1-BL22;PM2.RE(BH).BLW/M;10010650;"AC MOTOR;380V,50Hz,37kW,2P,200L,B3";1211;https://www.safesave.info/MIC.php?id=Fajar-MotorList1211;2023-11-21 08:46:25
EMO000697;Installed;FP-01-PM2-CUT-RDR1-BL21;PM2.RE(BH).RDR.BLW/M;;"DC MOTOR;380V,50Hz,1.1kW,2P,160M";1212;https://www.safesave.info/MIC.php?id=Fajar-MotorList1212;2023-11-21 08:46:26
EMO000696;Installed;FP-01-PM2-CUT-FDR1-BL20;PM2.RE(BH).FDR.BLW/M;;"DC MOTOR;380V,50Hz,1.1kW,2P,160M";1213;https://www.safesave.info/MIC.php?id=Fajar-MotorList1213;2023-11-21 08:46:27
EMO000759;Installed;FP-01-PM2-BRS-TH08;PM2.BR.DSF/M;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B";1214;https://www.safesave.info/MIC.php?id=Fajar-MotorList1214;2023-11-21 08:46:28
EMO004021;Installed;FP-01-PM2-BRS-TH07;PM2.BR.THK7/M;10031916;"AC MOTOR;380V,50Hz,30kW,4P,200LA,V5";1215;https://www.safesave.info/MIC.php?id=Fajar-MotorList1215;2023-11-21 08:46:29
EMO000757;Installed;FP-01-PM7-DRY-SZPR-P221;PM7.SP.WTR CIRC.P/M;10010658;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1216;https://www.safesave.info/MIC.php?id=Fajar-MotorList1216;2023-11-21 08:46:30
EMO002975;Installed;FP-01-PM2-BRS-T102-P101;PM2.BR.C9/P3/M;10010964;"AC MOTOR;380V,50Hz,75kW,2P,280S,B3";1217;https://www.safesave.info/MIC.php?id=Fajar-MotorList1217;2023-11-21 08:46:31
EMO000624;Installed;FP-01-PM2-BRS-T102-P100;PM2.BR.C9/P2/M;10010623;"AC MOTOR;380V,50Hz,75kW,4P,280S,B35";1218;https://www.safesave.info/MIC.php?id=Fajar-MotorList1218;2023-11-21 08:46:32
EMO002866;Installed;FP-01-PM2-BRS-T102-P099;PM2.BR.C9/P1/M;10011115;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1219;https://www.safesave.info/MIC.php?id=Fajar-MotorList1219;2023-11-21 08:46:33
EMO002005;Installed;FP-01-PM2-BRS-T101-P097;PM2.BR.C8/P1/M;10010653;"AC MOTOR;380V,50Hz,110kW,4P,280M,B3";1220;https://www.safesave.info/MIC.php?id=Fajar-MotorList1220;2023-11-21 08:46:34
EMO000962;Installed;FP-01-SP1-ONP-TH10-VP01;SP1.ON.THK1/VP1/M;10020901;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";1221;https://www.safesave.info/MIC.php?id=Fajar-MotorList1221;2023-11-21 08:46:35
EMO000750;Installed;FP-01-PM2-BRS-T100-A034;PM2.BR.C7/AGT/M;;"AC MOTOR;380V,50Hz,55kW,6P,280SC,B";1222;https://www.safesave.info/MIC.php?id=Fajar-MotorList1222;2023-11-21 08:46:36
EMO000749;Installed;FP-01-PM2-BRS-T099-P094;PM2.BR.C5/P1/M;;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";1223;https://www.safesave.info/MIC.php?id=Fajar-MotorList1223;2023-11-21 08:46:37
EMO004008;Installed;FP-01-PM2-BRS-T099-A033;PM2.BR.C5/AGT C/M/1;10027432;"AC MOTOR;380V,50Hz,30kW,6P,225M,B3";1224;https://www.safesave.info/MIC.php?id=Fajar-MotorList1224;2023-11-21 08:46:38
EMO000362;Installed;FP-01-PM2-BRS-T099-A032;PM2.BR.C5/AGT B/M;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";1225;https://www.safesave.info/MIC.php?id=Fajar-MotorList1225;2023-11-21 08:46:39
EMO000745;Installed;FP-01-PM2-BRS-T098-P093;PM2.BR.C4/P2/M;;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";1226;https://www.safesave.info/MIC.php?id=Fajar-MotorList1226;2023-11-21 08:46:40
EMO005304;Installed;FP-01-PM2-BRS-T098-P092;PM2.BR.C4/P1/M;;"AC MOTOR;380V,50Hz,200kW,4P,315L,B3";1227;https://www.safesave.info/MIC.php?id=Fajar-MotorList1227;2023-11-21 08:46:41
EMO000743;Installed;FP-01-PM2-BRS-T098-A030;PM2.BR.C4/AGT/M;;"AC MOTOR;380V,50Hz,200KW,8P,355LA,B";1228;https://www.safesave.info/MIC.php?id=Fajar-MotorList1228;2023-11-21 08:46:42
EMO000742;Installed;FP-01-PM2-BRS-T097-P091;PM2.BR.C3/P1/M;;"AC MOTOR;380V,50Hz,90kW,4P,280M,B3";1229;https://www.safesave.info/MIC.php?id=Fajar-MotorList1229;2023-11-21 08:46:43
EMO000741;Installed;FP-01-PM2-BRS-T097-A029;PM2.BR.C3/AGT/GB/M;;"AC MOTOR;3kV,50Hz,250kW,8P,400A,B";1230;https://www.safesave.info/MIC.php?id=Fajar-MotorList1230;2023-11-21 08:46:44
EMO000740;Installed;FP-01-PM2-BRS-T096-P090;PM2.BR.C2/P1/M;;"AC MOTOR;380V,50Hz,90kW,4P,280M,B3";1231;https://www.safesave.info/MIC.php?id=Fajar-MotorList1231;2023-11-21 08:46:45
EMO000739;Available;;;10020908;"AC MOTOR;380V,50Hz,160kW,8P,355M,B3";1232;https://www.safesave.info/MIC.php?id=Fajar-MotorList1232;2023-11-21 08:46:46
EMO000738;Installed;FP-01-PM2-BRS-T096-A027;PM2.BR.C2/AGT A/M;;"AC MOTOR;380V,50Hz,160kW,8P,355S,B";1233;https://www.safesave.info/MIC.php?id=Fajar-MotorList1233;2023-11-21 08:46:47
EMO000737;Installed;FP-01-PM2-BRS-T095-P089;PM2.BR.C1/P1/M;10020913;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1234;https://www.safesave.info/MIC.php?id=Fajar-MotorList1234;2023-11-21 08:46:48
EMO000736;Installed;FP-01-PM2-BRS-T095-A026;PM2.BR.C1/AGT B/GB/M;;"AC MOTOR;380V,50Hz,150kW,6P,315M,B";1235;https://www.safesave.info/MIC.php?id=Fajar-MotorList1235;2023-11-21 08:46:49
EMO000735;Available;;;10023302;"AC MOTOR;380V,50Hz,200kW,6P,315ML,B3";1236;https://www.safesave.info/MIC.php?id=Fajar-MotorList1236;2023-11-21 08:46:50
EMO000760;Installed;FP-01-PM2-BRS-FU01;PM2.BR.FIL1/M;;"AC MOTOR;380V,50Hz,5.5kW,6P,132M";1237;https://www.safesave.info/MIC.php?id=Fajar-MotorList1237;2023-11-21 08:46:51
EMO002172;Available;;;10010768;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1238;https://www.safesave.info/MIC.php?id=Fajar-MotorList1238;2023-11-21 08:46:52
EMO000994;Installed;FP-01-PM2-AP3-T064-P079;PM2.APP3.T5/P1/M;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160L,B3";1239;https://www.safesave.info/MIC.php?id=Fajar-MotorList1239;2023-11-21 08:46:53
EMO000730;Installed;FP-01-PM2-AP3-T063-P078;PM2.APP3.T4/P1/M;;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1240;https://www.safesave.info/MIC.php?id=Fajar-MotorList1240;2023-11-21 08:46:54
EMO003331;Installed;FP-01-PM1-COT-T192-A057;PM1.COT.T/AGT/M;10011070;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";1241;https://www.safesave.info/MIC.php?id=Fajar-MotorList1241;2023-11-21 08:46:55
EMO000728;Available;;;10010920;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";1242;https://www.safesave.info/MIC.php?id=Fajar-MotorList1242;2023-11-21 08:46:56
EMO000727;Installed;FP-01-PM2-AP3-T061-P076;PM2.APP3.T2/P2/M;;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";1243;https://www.safesave.info/MIC.php?id=Fajar-MotorList1243;2023-11-21 08:46:57
EMO000555;Available;;;10020915;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1244;https://www.safesave.info/MIC.php?id=Fajar-MotorList1244;2023-11-21 08:46:58
EMO003039;Installed;FP-01-PM2-AP3-T059-P074;PM2.APP3.SL/P(FN)/M;10010907;"AC MOTOR;380V,50Hz,200kW,4P,315L,B3";1245;https://www.safesave.info/MIC.php?id=Fajar-MotorList1245;2023-11-21 08:46:59
EMO002973;Installed;FP-01-PM2-AP3-T058-P073;PM2.APP3.C1/P1/M;10010622;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";1246;https://www.safesave.info/MIC.php?id=Fajar-MotorList1246;2023-11-21 08:47:00
EMO000723;Installed;FP-01-SP1-UKP-T066-A021;SP1.UK.C2/AGT/M;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";1247;https://www.safesave.info/MIC.php?id=Fajar-MotorList1247;2023-11-21 08:47:01
EMO002991;Installed;FP-01-PM2-AP3-SR20;PM2.APP3.PS2/M;10010968;"AC MOTOR;380V,50HZ,37KW,6P,250M,B";1248;https://www.safesave.info/MIC.php?id=Fajar-MotorList1248;2023-11-21 08:47:02
EMO002978;Installed;FP-01-PM2-AP3-SR19;PM2.APP3.PS1/M;10010966;"AC MOTOR;380V,50Hz,132kW,8P,355S,B35";1249;https://www.safesave.info/MIC.php?id=Fajar-MotorList1249;2023-11-21 08:47:03
EMO000720;Available;;;10010924;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1250;https://www.safesave.info/MIC.php?id=Fajar-MotorList1250;2023-11-21 08:47:04
EMO000117;Installed;FP-01-PM2-AP2-T055-P071;PM2.APP2.T3/P1/M;10010721;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";1251;https://www.safesave.info/MIC.php?id=Fajar-MotorList1251;2023-11-21 08:47:05
EMO000292;Installed;FP-01-PM2-AP2-T053-P070;PM2.APP2.T2/P1/M;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";1252;https://www.safesave.info/MIC.php?id=Fajar-MotorList1252;2023-11-21 08:47:06
EMO000725;Installed;FP-01-PM2-AP2-T052-P069;PM2.APP2.SL/P(FN)/M;10010907;"AC MOTOR;380V,50Hz,200kW,4P,315L,B3";1253;https://www.safesave.info/MIC.php?id=Fajar-MotorList1253;2023-11-21 08:47:07
EMO000716;Available;;;10011044;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";1254;https://www.safesave.info/MIC.php?id=Fajar-MotorList1254;2023-11-21 08:47:08
EMO000110;Available;;;10020927;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";1255;https://www.safesave.info/MIC.php?id=Fajar-MotorList1255;2023-11-21 08:47:09
EMO001212;Installed;FP-01-PM2-AP2-T050-P067;PM2.APP2.C1/P1/M;10027666;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";1256;https://www.safesave.info/MIC.php?id=Fajar-MotorList1256;2023-11-21 08:47:10
EMO005015;Installed;FP-01-PM2-AP2-T050-A021;PM2.APP2.C1/AGT/M;10010661;"AC MOTOR;380V,50Hz,22kW,8P,225MC,B3";1257;https://www.safesave.info/MIC.php?id=Fajar-MotorList1257;2023-11-21 08:47:11
EMO000450;Installed;FP-01-PM2-AP2-SR18;PM2.APP2.PS2/M;10020915;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1258;https://www.safesave.info/MIC.php?id=Fajar-MotorList1258;2023-11-21 08:47:12
EMO000711;Installed;FP-01-SP2-NDL-T027-P041;SP2.ND.C3A/P2/M;10010623;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1259;https://www.safesave.info/MIC.php?id=Fajar-MotorList1259;2023-11-21 08:47:13
EMO000600;Installed;FP-01-PM2-AP1-T049-P066;PM2.APP1.T2/P1/M;10010957;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";1260;https://www.safesave.info/MIC.php?id=Fajar-MotorList1260;2023-11-21 08:47:14
EMO000709;Installed;FP-01-SP1-CLD-T081-P105;SP1.CL.C10/P1/M;10010926;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";1261;https://www.safesave.info/MIC.php?id=Fajar-MotorList1261;2023-11-21 08:47:15
EMO003397;Available;;;10010624;"AC MOTOR;380V,50Hz,90kW,4P,280M,B3";1262;https://www.safesave.info/MIC.php?id=Fajar-MotorList1262;2023-11-21 08:47:16
EMO000521;Available;;;10010818;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1263;https://www.safesave.info/MIC.php?id=Fajar-MotorList1263;2023-11-21 08:47:17
EMO000705;Installed;FP-01-PM2-AP1-T045-P061;PM2.APP1.SL/P(FN)/M;;"AC MOTOR;380V,50Hz,315kW,4P,355M,B3";1264;https://www.safesave.info/MIC.php?id=Fajar-MotorList1264;2023-11-21 08:47:18
EMO000921;Installed;FP-01-PM2-AP1-T044-P060;PM2.APP1.C2/P1/M;10010624;"AC MOTOR;380V,50Hz,90kW,4P,280M,B3";1265;https://www.safesave.info/MIC.php?id=Fajar-MotorList1265;2023-11-21 08:47:19
EMO000703;Installed;FP-01-PM2-AP1-T044-A020;PM2.APP1.C2/AGT/M;;"AC MOTOR;380V,50Hz,30kW,6P,225MC,B";1266;https://www.safesave.info/MIC.php?id=Fajar-MotorList1266;2023-11-21 08:47:20
EMO000702;Installed;FP-01-PM2-AP1-T043-P059;PM2.APP1.C1/P1/M;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1267;https://www.safesave.info/MIC.php?id=Fajar-MotorList1267;2023-11-21 08:47:21
EMO000701;Installed;FP-01-PM2-AP1-T043-A019;PM2.APP1.C1/AGT/M;;"AC MOTOR;380V,50Hz,55kW,4P,280SC,B";1268;https://www.safesave.info/MIC.php?id=Fajar-MotorList1268;2023-11-21 08:47:22
EMO000287;Installed;FP-01-PM2-AP1-SR15;PM2.APP1.PS2/M;10010980;"AC MOTOR;380V,50Hz,30kW,4P,200M,B3";1269;https://www.safesave.info/MIC.php?id=Fajar-MotorList1269;2023-11-21 08:47:23
EMO002977;Installed;FP-01-PM2-AP1-SR14;PM2.APP1.PS1/M;10010893;"AC MOTOR;380V,50Hz,132kW,6P,315ML,B3";1270;https://www.safesave.info/MIC.php?id=Fajar-MotorList1270;2023-11-21 08:47:24
EMO000751;Installed;FP-01-SP2-OCC-T014-P023;SP2.OC.C4/P2/M;10020901;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";1271;https://www.safesave.info/MIC.php?id=Fajar-MotorList1271;2023-11-21 08:47:25
EMO001936;Available;;;10022242;"AC MOTOR;380V,50Hz,110kW,4P,315S,B3";1272;https://www.safesave.info/MIC.php?id=Fajar-MotorList1272;2023-11-21 08:47:26
EMO001065;Available;;;10011117;"AC MOTOR;380V,50Hz,110kW,4P,315S,B3";1273;https://www.safesave.info/MIC.php?id=Fajar-MotorList1273;2023-11-21 08:47:27
EMO003102;Available;;;10010927;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1274;https://www.safesave.info/MIC.php?id=Fajar-MotorList1274;2023-11-21 08:47:29
MGM000699;Available;;;10008608;"GR.MOTOR;0.40KW,i=200,GLS-32,TUNG LEE";1275;https://www.safesave.info/MIC.php?id=Fajar-MotorList1275;2023-11-21 08:47:30
EMO000463;Installed;FP-01-SP2-OCC-T007-P014;SP2.OC.T2/P2/M;10010927;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1276;https://www.safesave.info/MIC.php?id=Fajar-MotorList1276;2023-11-21 08:47:31
EMO003926;Available;;;10028748;"AC MOTOR;380V,50Hz,200kW,4P,315M,B3";1277;https://www.safesave.info/MIC.php?id=Fajar-MotorList1277;2023-11-21 08:47:32
EMO002135;Installed;FP-01-PM3-VAS-T072-P072;PM3-SEAL PIT3/P79/M;10010922;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";1278;https://www.safesave.info/MIC.php?id=Fajar-MotorList1278;2023-11-21 08:47:33
EMO001695;Available;;;10010505;"AC MOTOR;380V,50Hz,90kW,4P,280S,B3";1279;https://www.safesave.info/MIC.php?id=Fajar-MotorList1279;2023-11-21 08:47:34
EMO000752;Installed;FP-01-SP2-NDL-T026-P038;SP2.ND.C3/P4/M;10010653;"AC MOTOR;380V,50Hz,110kW,4P,280M,B3";1280;https://www.safesave.info/MIC.php?id=Fajar-MotorList1280;2023-11-21 08:47:35
EMO002117;Installed;FP-01-SP2-NDL-T034-A017;PM2.BR.C5/AGT C/M;10010605;"AC MOTOR;380V,50Hz,25kW,6P,225M,B3";1281;https://www.safesave.info/MIC.php?id=Fajar-MotorList1281;2023-11-21 08:47:36
EMO002128;Installed;FP-01-SP2-OCC-TH02;SP2.OC.THK1(SF)/GB/M;10011030;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,V1";1282;https://www.safesave.info/MIC.php?id=Fajar-MotorList1282;2023-11-21 08:47:37
EMO004931;Available;;;10010928;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1283;https://www.safesave.info/MIC.php?id=Fajar-MotorList1283;2023-11-21 08:47:38
EMO001016;Installed;FP-01-SP1-CLD-T076-A028;SP1.CL.C5/AGT1/M;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";1284;https://www.safesave.info/MIC.php?id=Fajar-MotorList1284;2023-11-21 08:47:39
EMO002844;Installed;FP-01-PM2-BRS-T099-A031;PM2.BR.C5/AGT A/M;10010906;"AC MOTOR;380V,50Hz,55kW,6P,260S,B35";1285;https://www.safesave.info/MIC.php?id=Fajar-MotorList1285;2023-11-21 08:47:40
EMO000579;Available;;;10010920;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";1286;https://www.safesave.info/MIC.php?id=Fajar-MotorList1286;2023-11-21 08:47:41
EMO000668;Installed;FP-01-PM2-REL-PPRL-CYL1;PM2.PPR.CYL/GB/M;10010992;"DC MOTOR;460V,50Hz,110kW,4P,315S";1287;https://www.safesave.info/MIC.php?id=Fajar-MotorList1287;2023-11-21 08:47:42
