id;status;sort_field;funcloc;material_number;equipment_description;unique_id;qr_code_link;created_at
EMO003122;Available;PM2.SWR.T2/P2/M;;10010854;"AC MOTOR;380V,50Hz,90kW,2P,280M,B3";1130;https://www.safesave.info/MIC.php?id=Fajar-MotorList1130;2023-11-21 08:45:04
MGM000698;Available;PM2.G1.DYC5/DR/GM;;10008608;"GR.MOTOR;0.40KW,i=200,GLS-32,TUNG LEE";1131;https://www.safesave.info/MIC.php?id=Fajar-MotorList1131;2023-11-21 08:45:05
EMO000835;Installed;PM2.SWR.T2/P1A/M;FP-01-PM2-WRS-T105-P103;;"AC MOTOR;380V,50Hz,132kW,2P,315M,B3";1132;https://www.safesave.info/MIC.php?id=Fajar-MotorList1132;2023-11-21 08:45:06
EMO003190;Installed;PM2.SWR.T2/P1(P 852)/M;FP-01-PM2-WRS-T105-P102;10010544;"AC MOTOR;380V,50Hz,132kW,2P,315S,B3";1133;https://www.safesave.info/MIC.php?id=Fajar-MotorList1133;2023-11-21 08:45:07
EMO002988;Available;PM2.P2.BOT FELT/SW(O)/M;;10022190;"AC MOTOR;380V,50Hz,0.37kW,4P,80M,B5";1134;https://www.safesave.info/MIC.php?id=Fajar-MotorList1134;2023-11-21 08:45:08
EMO000260;Installed;MODIFIED;FP-01-PM2-WRS-FU14-P133;;"AC MOTOR;380V,50Hz,30kW,2P,200L,B3";1135;https://www.safesave.info/MIC.php?id=Fajar-MotorList1135;2023-11-21 08:45:09
EMO000062;Installed;MODIFIED;FP-01-PM2-WRS-FU12-P132;;"AC MOTOR;380V,50Hz,30kW,2P,200L,B3";1136;https://www.safesave.info/MIC.php?id=Fajar-MotorList1136;2023-11-21 08:45:10
EMO003458;Installed;PM3.G1.GB/M;FP-01-PM3-DRY-GRP1;10023986;"DC MOTOR;460V,40Hz,150kW,240A";1137;https://www.safesave.info/MIC.php?id=Fajar-MotorList1137;2023-11-21 08:45:11
EMO002076;Installed;SP7.M-23/M;FP-01-SP7-OCC-SR07;10020908;"AC MOTOR;380V,50Hz,160kW,8P,355M,B3";1138;https://www.safesave.info/MIC.php?id=Fajar-MotorList1138;2023-11-21 08:45:12
EMO000823;Installed;PM2.VAC.VP10/M;FP-01-PM2-VAS-VP12;;"AC MOTOR;3kV,50Hz,410kW,6P,450A";1139;https://www.safesave.info/MIC.php?id=Fajar-MotorList1139;2023-11-21 08:45:13
EMO000822;Installed;PM2.VAC.VP9/M;FP-01-PM2-VAS-VP11;;"AC MOTOR;3.3kV,50Hz,250kW,6P,355L,B";1140;https://www.safesave.info/MIC.php?id=Fajar-MotorList1140;2023-11-21 08:45:14
EMO000821;Available;PM2.VAC.VP8/M;;10010967;"AC MOTOR;3000V,50Hz,250kW,6P,355L,B3";1141;https://www.safesave.info/MIC.php?id=Fajar-MotorList1141;2023-11-21 08:45:15
EMO000820;Installed;PM2.VAC.VP7/M;FP-01-PM2-VAS-VP09;;"AC MOTOR;3.3kV,50Hz,250kW,6P,355L,B";1142;https://www.safesave.info/MIC.php?id=Fajar-MotorList1142;2023-11-21 08:45:16
EMO000819;Installed;PM2.VAC.VP6/M;FP-01-PM2-VAS-VP08;;"AC MOTOR;3kV,50Hz,184kW,12P,560A,B";1143;https://www.safesave.info/MIC.php?id=Fajar-MotorList1143;2023-11-21 08:45:17
EMO000818;Installed;PM2.VAC.VP5/M;FP-01-PM2-VAS-VP07;;"AC MOTOR;3kV,50Hz,184kW,12P,560A,B";1144;https://www.safesave.info/MIC.php?id=Fajar-MotorList1144;2023-11-21 08:45:18
EMO000817;Installed;PM2.VAC.VP4/M;FP-01-PM2-VAS-VP06;;"AC MOTOR;380V,50Hz,250kW,6P,355,B";1145;https://www.safesave.info/MIC.php?id=Fajar-MotorList1145;2023-11-21 08:45:19
EMO000816;Installed;PM2.VAC.VP3/M;FP-01-PM2-VAS-VP05;;"AC MOTOR;3kV,50Hz,184kW,12P,560A,B";1146;https://www.safesave.info/MIC.php?id=Fajar-MotorList1146;2023-11-21 08:45:20
EMO000815;Installed;PM2.VAC.VP2/M;FP-01-PM2-VAS-VP04;;"AC MOTOR;380V,50Hz,200kW,6P,355CB,B";1147;https://www.safesave.info/MIC.php?id=Fajar-MotorList1147;2023-11-21 08:45:21
EMO000814;Installed;PM2.VAC.VP1/M;FP-01-PM2-VAS-VP03;;"AC MOTOR;3kV,50Hz,410kW,6P,450A";1148;https://www.safesave.info/MIC.php?id=Fajar-MotorList1148;2023-11-21 08:45:22
EMO003968;Installed;PM2.SEALING W/P2/M;FP-01-PM2-VAS-T134-P143;10010684;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";1149;https://www.safesave.info/MIC.php?id=Fajar-MotorList1149;2023-11-21 08:45:23
EMO003754;Installed;PM2.SEALING W/P1/M;FP-01-PM2-VAS-T134-P142;10034663;"AC MOTOR;380V,50Hz,90kW,2P,280M,B3";1150;https://www.safesave.info/MIC.php?id=Fajar-MotorList1150;2023-11-21 08:45:24
EMO004946;Available;PM2.VAC.T(DLG)8/P2/M;;10010721;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";1151;https://www.safesave.info/MIC.php?id=Fajar-MotorList1151;2023-11-21 08:45:25
EMO000811;Installed;SP1.CL.C2/P1/M;FP-01-SP1-CLD-T073-P095;10010924;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1152;https://www.safesave.info/MIC.php?id=Fajar-MotorList1152;2023-11-21 08:45:26
EMO000706;Installed;PM2.VAC.T(DLG)5/P1/M;FP-01-PM2-VAS-T081-P084;10010607;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1153;https://www.safesave.info/MIC.php?id=Fajar-MotorList1153;2023-11-21 08:45:27
EMO003134;Installed;PM2.VAC.T(DLG)4/P1/M;FP-01-PM2-VAS-T078-P083;10010619;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";1154;https://www.safesave.info/MIC.php?id=Fajar-MotorList1154;2023-11-21 08:45:28
EMO001835;Installed;CH5.SUMPIT TANK/M;FP-01-PM2-VAS-T077-P082;10022186;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";1155;https://www.safesave.info/MIC.php?id=Fajar-MotorList1155;2023-11-21 08:45:29
EMO001005;Installed;PM2.VAC AIR.T/BLW2/M (VAAHTO);FP-01-PM2-VAS-BL25;;"AC MOTOR;380V,50Hz,2.2kW,2P,90L,B";1156;https://www.safesave.info/MIC.php?id=Fajar-MotorList1156;2023-11-21 08:45:30
EMO000860;Installed;PM2.VAC AIR.T/BLW1/M (VAAHTO);FP-01-PM2-VAS-BL24;;"AC MOTOR;380V,50Hz,2.2kW,2P,90L,B";1157;https://www.safesave.info/MIC.php?id=Fajar-MotorList1157;2023-11-21 08:45:31
EMO000805;Installed;PM2.VAC.BLW4/M;FP-01-PM2-VAS-BL07;;"AC MOTOR;380V,50Hz,30kW,2P,200L";1158;https://www.safesave.info/MIC.php?id=Fajar-MotorList1158;2023-11-21 08:45:32
EMO002075;Installed;SP1.CL.C6/P1/M;FP-01-SP1-CLD-T077-P099;10010924;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1159;https://www.safesave.info/MIC.php?id=Fajar-MotorList1159;2023-11-21 08:45:33
EMO000278;Installed;PM2.VAC.BLW5/M;FP-01-PM2-VAS-BL05;10010686;"AC MOTOR;380V,50Hz,90kW,2P,280S,B3";1160;https://www.safesave.info/MIC.php?id=Fajar-MotorList1160;2023-11-21 08:45:34
EMO000802;Installed;CH1.STA.T3/AGT/M;FP-01-CH1-STA-T234-A087;10010692;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1161;https://www.safesave.info/MIC.php?id=Fajar-MotorList1161;2023-11-21 08:45:35
EMO000801;Installed;CH1.STA.T3/P1/M;FP-01-CH1-STA-T234-P239;10010886;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1162;https://www.safesave.info/MIC.php?id=Fajar-MotorList1162;2023-11-21 08:45:36
EMO002894;Installed;PM2.STC.T1/P1/M;FP-01-PM2-STC-T135-P144;;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";1163;https://www.safesave.info/MIC.php?id=Fajar-MotorList1163;2023-11-21 08:45:37
EMO003303;Available;PM2.STC.CDS/VP/M;;10010603;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";1164;https://www.safesave.info/MIC.php?id=Fajar-MotorList1164;2023-11-21 08:45:38
EMO000525;Installed;PM2.STC.CDS/VP1/M;FP-01-PM2-STC-T133-P134;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";1165;https://www.safesave.info/MIC.php?id=Fajar-MotorList1165;2023-11-21 08:45:39
EMO000799;Installed;PM2.STC.T(DN)1/P2/M;FP-01-PM2-STC-T109-P114;10010902;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1166;https://www.safesave.info/MIC.php?id=Fajar-MotorList1166;2023-11-21 08:45:40
EMO000798;Installed;PM2.STC.T(DN)1/P1/M;FP-01-PM2-STC-T109-P113;;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1167;https://www.safesave.info/MIC.php?id=Fajar-MotorList1167;2023-11-21 08:45:41
EMO003848;Available;PM2.STC.T(FL)4/P1/M;;10027255;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";1168;https://www.safesave.info/MIC.php?id=Fajar-MotorList1168;2023-11-21 08:45:42
EMO000796;Installed;WW1.SLD.T330/P1(SW)/M;FP-01-WW1-SLD-P330;10010697;"AC MOTOR;380V,50Hz,18.5kW,2P,160L,B3";1169;https://www.safesave.info/MIC.php?id=Fajar-MotorList1169;2023-11-21 08:45:43
EMO000795;Available;PM2.STC.T(FL)/P1/M;;10010924;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1170;https://www.safesave.info/MIC.php?id=Fajar-MotorList1170;2023-11-21 08:45:44
EMO000397;Installed;SP1.CL.C9/P1/M;FP-01-SP1-CLD-T080-P104;10027256;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1171;https://www.safesave.info/MIC.php?id=Fajar-MotorList1171;2023-11-21 08:45:45
EMO001617;Installed;CH2.STA.T11/P2/M;FP-01-PM2-STA-T242-P249;10010692;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1172;https://www.safesave.info/MIC.php?id=Fajar-MotorList1172;2023-11-21 08:45:46
EMO003864;Installed;CH2.STA.T11/P1/M;FP-01-PM2-STA-T242-P248;10027158;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1173;https://www.safesave.info/MIC.php?id=Fajar-MotorList1173;2023-11-21 08:45:47
EMO000350;Installed;CH2.STA.T11/AGT/M;FP-01-PM2-STA-T242-A094;;"AC MOTOR;380V,50Hz,3.7KW,4P,112M";1174;https://www.safesave.info/MIC.php?id=Fajar-MotorList1174;2023-11-21 08:45:48
EMO000398;Installed;PM2.REJECT FINAL/P1/M;FP-01-PM2-RJS-T132-P135;10010923;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1175;https://www.safesave.info/MIC.php?id=Fajar-MotorList1175;2023-11-21 08:45:49
EMO003153;Available;PM2.MCS.BLW2/M;;10010902;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1176;https://www.safesave.info/MIC.php?id=Fajar-MotorList1176;2023-11-21 08:45:50
EMO000792;Installed;PM2.MCS.BLW1/M;FP-01-PM2-MCS-BL18;;"AC MOTOR;380V,50HZ,15KW,6P,180L";1177;https://www.safesave.info/MIC.php?id=Fajar-MotorList1177;2023-11-21 08:45:51
EMO003392;Installed;PM2.LUB.TRANSFER 2.TANK/M2;FP-01-PM2-LUB-T140-P298;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";1178;https://www.safesave.info/MIC.php?id=Fajar-MotorList1178;2023-11-21 08:45:52
EMO003393;Installed;PM2.LUB.TRANSFER 2.TANK/M1;FP-01-PM2-LUB-T140-P297;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";1179;https://www.safesave.info/MIC.php?id=Fajar-MotorList1179;2023-11-21 08:45:53
EMO003395;Installed;PM2.LUB.TRANSFER 1.TANK/M2;FP-01-PM2-LUB-T139-P296;;"AC MOTOR;380V,50Hz,3.7kW,6P,132S,V1";1180;https://www.safesave.info/MIC.php?id=Fajar-MotorList1180;2023-11-21 08:45:54
EMO003394;Installed;PM2.LUB.TRANSFER 1.TANK/M1;FP-01-PM2-LUB-T139-P295;;"AC MOTOR;380V,50Hz,4kW,6P,132M,V1";1181;https://www.safesave.info/MIC.php?id=Fajar-MotorList1181;2023-11-21 08:45:55
EMO000059;Installed;M1-2646;FP-01-PM2-LUB-T129-P131;;"AC MOTOR;380V,50Hz,5.5kW,4P,132M,B3";1182;https://www.safesave.info/MIC.php?id=Fajar-MotorList1182;2023-11-21 08:45:56
EMO000052;Installed;M1-2645;FP-01-PM2-LUB-T129-P130;;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";1183;https://www.safesave.info/MIC.php?id=Fajar-MotorList1183;2023-11-21 08:45:57
EMO000049;Installed;M1-2644;FP-01-PM2-LUB-T129-P129;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1184;https://www.safesave.info/MIC.php?id=Fajar-MotorList1184;2023-11-21 08:45:58
EMO000044;Installed;M1-2643;FP-01-PM2-LUB-T129-P128;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1185;https://www.safesave.info/MIC.php?id=Fajar-MotorList1185;2023-11-21 08:45:59
EMO000040;Installed;M1-2642;FP-01-PM2-LUB-T129-P127;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1186;https://www.safesave.info/MIC.php?id=Fajar-MotorList1186;2023-11-21 08:46:00
EMO000038;Installed;M1-2641;FP-01-PM2-LUB-T129-P126;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1187;https://www.safesave.info/MIC.php?id=Fajar-MotorList1187;2023-11-21 08:46:01
EMO000791;Installed;PM2.MC.HP2-4B/M;FP-01-PM2-LUB-T121-P125;;MOTOR;1188;https://www.safesave.info/MIC.php?id=Fajar-MotorList1188;2023-11-21 08:46:02
EMO000790;Installed;PM2.MC.HP2-4A/M;FP-01-PM2-LUB-T121-P124;;MOTOR;1189;https://www.safesave.info/MIC.php?id=Fajar-MotorList1189;2023-11-21 08:46:03
EMO000789;Installed;PM3.T1.LUB/P1/M;FP-01-PM3-LUB-T094-P100;10010590;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";1190;https://www.safesave.info/MIC.php?id=Fajar-MotorList1190;2023-11-21 08:46:04
EMO000788;Available;PM2.LUB.GP4A/M;;10010590;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";1191;https://www.safesave.info/MIC.php?id=Fajar-MotorList1191;2023-11-21 08:46:05
EMO003400;Available;PM2.LUB.GP3B/M;;10010658;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1192;https://www.safesave.info/MIC.php?id=Fajar-MotorList1192;2023-11-21 08:46:06
EMO003964;Available;PM2.LUB.GP3A/M;;10023093;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";1193;https://www.safesave.info/MIC.php?id=Fajar-MotorList1193;2023-11-21 08:46:07
EMO003089;Installed;PM2.LUB.GP2A/M;FP-01-PM2-LUB-T118-P118;10010986;"AC MOTOR;380V,50Hz,2.2KW,4P,100L,B3";1194;https://www.safesave.info/MIC.php?id=Fajar-MotorList1194;2023-11-21 08:46:08
EMO003340;Installed;PM2.MC.HP2-03/M;FP-01-PM2-HYD-T122-P256;10023413;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1195;https://www.safesave.info/MIC.php?id=Fajar-MotorList1195;2023-11-21 08:46:09
EMO002524;Installed;PM2.MC.HP2-03/M;FP-01-PM2-HYD-T122-P255;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1196;https://www.safesave.info/MIC.php?id=Fajar-MotorList1196;2023-11-21 08:46:10
EMO000783;Installed;PM2.HYD.GP1B/M;FP-01-PM2-HYD-T117-P117;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1197;https://www.safesave.info/MIC.php?id=Fajar-MotorList1197;2023-11-21 08:46:11
EMO000782;Installed;PM2.HYD.GP1A/M;FP-01-PM2-HYD-T117-P116;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";1198;https://www.safesave.info/MIC.php?id=Fajar-MotorList1198;2023-11-21 08:46:12
EMO002893;Installed;PM2.G1.PUB.1-3/M;FP-01-PM2-HOO-BL23;;"AC MOTOR;380V,50HZ,125KW,4P,280SC";1199;https://www.safesave.info/MIC.php?id=Fajar-MotorList1199;2023-11-21 08:46:13
EMO002819;Available;PM2.G1.UB4.FDF2/M;;10027268;"AC MOTOR;380V,50Hz,11kW,2P,160M,B3";1200;https://www.safesave.info/MIC.php?id=Fajar-MotorList1200;2023-11-21 08:46:14
EMO000006;Installed;PM1.COT.T(BIN)/P1;FP-01-PM1-COT-T192-P363;10027268;"AC MOTOR;380V,50Hz,11kW,2P,160M,B3";1201;https://www.safesave.info/MIC.php?id=Fajar-MotorList1201;2023-11-21 08:46:15
EMO000781;Installed;PM2.HOO.BLW1/M;FP-01-PM2-HOO-BL17;;"AC MOTOR;380V,50Hz,37kW,2P,200LA";1202;https://www.safesave.info/MIC.php?id=Fajar-MotorList1202;2023-11-21 08:46:16
EMO000780;Installed;PM2.HOO.ECO2/IDF/M;FP-01-PM2-HOO-BL16;;"AC MOTOR;380V,50Hz,55kW,4P,250SM,B";1203;https://www.safesave.info/MIC.php?id=Fajar-MotorList1203;2023-11-21 08:46:17
EMO000779;Installed;PM2.HOO.ECO2/FDF/M;FP-01-PM2-HOO-BL15;;"AC MOTOR;380V,50Hz,110kW,4P,315SM,B";1204;https://www.safesave.info/MIC.php?id=Fajar-MotorList1204;2023-11-21 08:46:18
EMO002943;Installed;PM2.HOO.BUR1/FDF/M;FP-01-PM2-HOO-BL10;10010807;"AC MOTOR;380V,50Hz,3.7kW,2P,112M,B3";1205;https://www.safesave.info/MIC.php?id=Fajar-MotorList1205;2023-11-21 08:46:19
EMO000776;Installed;PM2.HOO.ECO1/IDF/M;FP-01-PM2-HOO-BL12;;"AC MOTOR;380V,50Hz,55kW,4P,250SM,B";1206;https://www.safesave.info/MIC.php?id=Fajar-MotorList1206;2023-11-21 08:46:20
EMO003235;Installed;PM2.HOO.ECO1.FDF/M;FP-01-PM2-HOO-BL11;10010952;"AC MOTOR;380V,50Hz,110kW,4P,315S,B3";1207;https://www.safesave.info/MIC.php?id=Fajar-MotorList1207;2023-11-21 08:46:21
EMO002623;Installed;PM1.HOO.BUR2/FDF/M;FP-01-PM1-HOO-BUR2-BL11;10010807;"AC MOTOR;380V,50Hz,3.7kW,2P,112M,B3";1208;https://www.safesave.info/MIC.php?id=Fajar-MotorList1208;2023-11-21 08:46:22
EMO000773;Installed;PM2.HOO.IDF1/M;FP-01-PM2-HOO-BL09;;"AC MOTOR;380V,50HZ,37KW,4P,225SM";1209;https://www.safesave.info/MIC.php?id=Fajar-MotorList1209;2023-11-21 08:46:23
EMO000693;Available;PM2.RE(BH).UNW/BLW/M;;10043154;"AC MOTOR;380V,50Hz,2.2kW,4P";1210;https://www.safesave.info/MIC.php?id=Fajar-MotorList1210;2023-11-21 08:46:24
EMO000694;Installed;PM2.RE(BH).BLW/M;FP-01-PM2-CUT-RWD1-BL22;10010650;"AC MOTOR;380V,50Hz,37kW,2P,200L,B3";1211;https://www.safesave.info/MIC.php?id=Fajar-MotorList1211;2023-11-21 08:46:25
EMO000697;Installed;PM2.RE(BH).RDR.BLW/M;FP-01-PM2-CUT-RDR1-BL21;;"DC MOTOR;380V,50Hz,1.1kW,2P,160M";1212;https://www.safesave.info/MIC.php?id=Fajar-MotorList1212;2023-11-21 08:46:26
EMO000696;Installed;PM2.RE(BH).FDR.BLW/M;FP-01-PM2-CUT-FDR1-BL20;;"DC MOTOR;380V,50Hz,1.1kW,2P,160M";1213;https://www.safesave.info/MIC.php?id=Fajar-MotorList1213;2023-11-21 08:46:27
EMO000759;Installed;PM2.BR.DSF/M;FP-01-PM2-BRS-TH08;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B";1214;https://www.safesave.info/MIC.php?id=Fajar-MotorList1214;2023-11-21 08:46:28
EMO004021;Installed;PM2.BR.THK7/M;FP-01-PM2-BRS-TH07;10031916;"AC MOTOR;380V,50Hz,30kW,4P,200LA,V5";1215;https://www.safesave.info/MIC.php?id=Fajar-MotorList1215;2023-11-21 08:46:29
EMO000757;Installed;PM7.SP.WTR CIRC.P/M;FP-01-PM7-DRY-SZPR-P221;10010658;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1216;https://www.safesave.info/MIC.php?id=Fajar-MotorList1216;2023-11-21 08:46:30
EMO002975;Installed;PM2.BR.C9/P3/M;FP-01-PM2-BRS-T102-P101;10010964;"AC MOTOR;380V,50Hz,75kW,2P,280S,B3";1217;https://www.safesave.info/MIC.php?id=Fajar-MotorList1217;2023-11-21 08:46:31
EMO000624;Installed;PM2.BR.C9/P2/M;FP-01-PM2-BRS-T102-P100;10010623;"AC MOTOR;380V,50Hz,75kW,4P,280S,B35";1218;https://www.safesave.info/MIC.php?id=Fajar-MotorList1218;2023-11-21 08:46:32
EMO002866;Installed;PM2.BR.C9/P1/M;FP-01-PM2-BRS-T102-P099;10011115;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";1219;https://www.safesave.info/MIC.php?id=Fajar-MotorList1219;2023-11-21 08:46:33
EMO002005;Installed;PM2.BR.C8/P1/M;FP-01-PM2-BRS-T101-P097;10010653;"AC MOTOR;380V,50Hz,110kW,4P,280M,B3";1220;https://www.safesave.info/MIC.php?id=Fajar-MotorList1220;2023-11-21 08:46:34
EMO000962;Installed;SP1.ON.THK1/VP1/M;FP-01-SP1-ONP-TH10-VP01;10020901;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";1221;https://www.safesave.info/MIC.php?id=Fajar-MotorList1221;2023-11-21 08:46:35
EMO000750;Installed;PM2.BR.C7/AGT/M;FP-01-PM2-BRS-T100-A034;;"AC MOTOR;380V,50Hz,55kW,6P,280SC,B";1222;https://www.safesave.info/MIC.php?id=Fajar-MotorList1222;2023-11-21 08:46:36
EMO000749;Installed;PM2.BR.C5/P1/M;FP-01-PM2-BRS-T099-P094;;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";1223;https://www.safesave.info/MIC.php?id=Fajar-MotorList1223;2023-11-21 08:46:37
EMO004008;Installed;PM2.BR.C5/AGT C/M;FP-01-PM2-BRS-T099-A033;10027432;"AC MOTOR;380V,50Hz,30kW,6P,225M,B3";1224;https://www.safesave.info/MIC.php?id=Fajar-MotorList1224;2023-11-21 08:46:38
EMO000362;Installed;PM2.BR.C5/AGT B/M;FP-01-PM2-BRS-T099-A032;10010674;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";1225;https://www.safesave.info/MIC.php?id=Fajar-MotorList1225;2023-11-21 08:46:39
EMO000745;Installed;PM2.BR.C4/P2/M;FP-01-PM2-BRS-T098-P093;;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";1226;https://www.safesave.info/MIC.php?id=Fajar-MotorList1226;2023-11-21 08:46:40
EMO005304;Installed;PM2.BR.C4/P1/M;FP-01-PM2-BRS-T098-P092;;"AC MOTOR;380V,50Hz,200kW,4P,315L,B3";1227;https://www.safesave.info/MIC.php?id=Fajar-MotorList1227;2023-11-21 08:46:41
EMO000743;Installed;PM2.BR.C4/AGT/M;FP-01-PM2-BRS-T098-A030;;"AC MOTOR;380V,50Hz,200KW,8P,355LA,B";1228;https://www.safesave.info/MIC.php?id=Fajar-MotorList1228;2023-11-21 08:46:42
EMO000742;Installed;PM2.BR.C3/P1/M;FP-01-PM2-BRS-T097-P091;;"AC MOTOR;380V,50Hz,90kW,4P,280M,B3";1229;https://www.safesave.info/MIC.php?id=Fajar-MotorList1229;2023-11-21 08:46:43
EMO000741;Installed;PM2.BR.C3/AGT/GB/M;FP-01-PM2-BRS-T097-A029;;"AC MOTOR;3kV,50Hz,250kW,8P,400A,B";1230;https://www.safesave.info/MIC.php?id=Fajar-MotorList1230;2023-11-21 08:46:44
EMO000740;Installed;PM2.BR.C2/P1/M;FP-01-PM2-BRS-T096-P090;;"AC MOTOR;380V,50Hz,90kW,4P,280M,B3";1231;https://www.safesave.info/MIC.php?id=Fajar-MotorList1231;2023-11-21 08:46:45
EMO000739;Available;PM2.BR.C2/AGT B/M;;10020908;"AC MOTOR;380V,50Hz,160kW,8P,355M,B3";1232;https://www.safesave.info/MIC.php?id=Fajar-MotorList1232;2023-11-21 08:46:46
EMO000738;Installed;PM2.BR.C2/AGT A/M;FP-01-PM2-BRS-T096-A027;;"AC MOTOR;380V,50Hz,160kW,8P,355S,B";1233;https://www.safesave.info/MIC.php?id=Fajar-MotorList1233;2023-11-21 08:46:47
EMO000737;Installed;PM2.BR.C1/P1/M;FP-01-PM2-BRS-T095-P089;10020913;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";1234;https://www.safesave.info/MIC.php?id=Fajar-MotorList1234;2023-11-21 08:46:48
EMO000736;Installed;PM2.BR.C1/AGT B/GB/M;FP-01-PM2-BRS-T095-A026;;"AC MOTOR;380V,50Hz,150kW,6P,315M,B";1235;https://www.safesave.info/MIC.php?id=Fajar-MotorList1235;2023-11-21 08:46:49
EMO000735;Available;PM2.BR.C1/AGT A/GB/M;;10023302;"AC MOTOR;380V,50Hz,200kW,6P,315ML,B3";1236;https://www.safesave.info/MIC.php?id=Fajar-MotorList1236;2023-11-21 08:46:50
EMO000760;Installed;PM2.BR.FIL1/M;FP-01-PM2-BRS-FU01;;"AC MOTOR;380V,50Hz,5.5kW,6P,132M";1237;https://www.safesave.info/MIC.php?id=Fajar-MotorList1237;2023-11-21 08:46:51
EMO002172;Available;SP1.PUL5/P2/M;;10010768;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1238;https://www.safesave.info/MIC.php?id=Fajar-MotorList1238;2023-11-21 08:46:52
EMO000994;Installed;PM2.APP3.T5/P1/M;FP-01-PM2-AP3-T064-P079;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160L,B3";1239;https://www.safesave.info/MIC.php?id=Fajar-MotorList1239;2023-11-21 08:46:53
EMO000730;Installed;PM2.APP3.T4/P1/M;FP-01-PM2-AP3-T063-P078;;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";1240;https://www.safesave.info/MIC.php?id=Fajar-MotorList1240;2023-11-21 08:46:54
EMO003331;Installed;PM1.COT.T/AGT/M;FP-01-PM1-COT-T192-A057;10011070;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";1241;https://www.safesave.info/MIC.php?id=Fajar-MotorList1241;2023-11-21 08:46:55
EMO000728;Available;PM2.APP3.T3/P1/M;;10010920;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";1242;https://www.safesave.info/MIC.php?id=Fajar-MotorList1242;2023-11-21 08:46:56
EMO000727;Installed;PM2.APP3.T2/P2/M;FP-01-PM2-AP3-T061-P076;;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";1243;https://www.safesave.info/MIC.php?id=Fajar-MotorList1243;2023-11-21 08:46:57
EMO000555;Available;PM2.APP3.T2/P1/M;;10020915;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";1244;https://www.safesave.info/MIC.php?id=Fajar-MotorList1244;2023-11-21 08:46:58
EMO003039;Installed;PM2.APP3.SL/P(FN)/M;FP-01-PM2-AP3-T059-P074;10010907;"AC MOTOR;380V,50Hz,200kW,4P,315L,B3";1245;https://www.safesave.info/MIC.php?id=Fajar-MotorList1245;2023-11-21 08:46:59
