id;status;funcloc;sort_field;material_number;equipment_description;unique_id;qr_code_link;created_at
MGB001100;Installed;FP-01-PM7-DRY-GRP5-CR03;PM7.G5.CR3(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10508;https://www.safesave.info/MIC.php?id=Fajar-MotorList10508;2023-11-21 10:33:58
MGB001101;Installed;FP-01-PM7-DRY-GRP5-CR04A;PM7.G5.CR4A(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10509;https://www.safesave.info/MIC.php?id=Fajar-MotorList10509;2023-11-21 10:33:59
MGB001098;Installed;FP-01-PM7-DRY-GRP5-CR12;PM7.G5.CR12(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10510;https://www.safesave.info/MIC.php?id=Fajar-MotorList10510;2023-11-21 10:34:00
MGB001099;Installed;FP-01-PM7-DRY-GRP5-CR14;PM7.G5.CR14(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10511;https://www.safesave.info/MIC.php?id=Fajar-MotorList10511;2023-11-21 10:34:01
MDO000319;Installed;FP-01-PM7-DRY-GRP5-DC27;PM7.G5.DYC27/DR;;DOCTOR;10512;https://www.safesave.info/MIC.php?id=Fajar-MotorList10512;2023-11-21 10:34:02
MDO000320;Installed;FP-01-PM7-DRY-GRP5-DC28;PM7.G5.DYC28/DR;;DOCTOR;10513;https://www.safesave.info/MIC.php?id=Fajar-MotorList10513;2023-11-21 10:34:03
MGB000433;Installed;FP-01-PM7-DRY-GRP5-DC28;PM7.G5.DYC28/GB;;GEAR BOX;10514;https://www.safesave.info/MIC.php?id=Fajar-MotorList10514;2023-11-21 10:34:04
MDO000321;Installed;FP-01-PM7-DRY-GRP5-DC29;PM7.G5.DYC29/DR;;DOCTOR;10515;https://www.safesave.info/MIC.php?id=Fajar-MotorList10515;2023-11-21 10:34:05
MDO000322;Installed;FP-01-PM7-DRY-GRP5-DC30;PM7.G5.DYC30/DR;;DOCTOR;10516;https://www.safesave.info/MIC.php?id=Fajar-MotorList10516;2023-11-21 10:34:06
MGM000345;Installed;FP-01-PM7-DRY-GRP5-DC30;PM7.G5.DYC30/DR/GM;;"GR.MOTOR;7.5kW,R67DT80K4,SEW-EURODRIVE";10517;https://www.safesave.info/MIC.php?id=Fajar-MotorList10517;2023-11-21 10:34:07
MDO000323;Installed;FP-01-PM7-DRY-GRP5-DC31;PM7.G5.DYC31/DR;;DOCTOR;10518;https://www.safesave.info/MIC.php?id=Fajar-MotorList10518;2023-11-21 10:34:08
MDO000324;Installed;FP-01-PM7-DRY-GRP5-DC32;PM7.G5.DYC32/DR;;DOCTOR;10519;https://www.safesave.info/MIC.php?id=Fajar-MotorList10519;2023-11-21 10:34:09
MDO000325;Installed;FP-01-PM7-DRY-GRP5-DC33;PM7.G5.DYC33/DR;;DOCTOR;10520;https://www.safesave.info/MIC.php?id=Fajar-MotorList10520;2023-11-21 10:34:10
MDO000326;Installed;FP-01-PM7-DRY-GRP5-DC34;PM7.G5.DYC34/DR;;DOCTOR;10521;https://www.safesave.info/MIC.php?id=Fajar-MotorList10521;2023-11-21 10:34:11
MGB000938;Installed;FP-01-PM7-DRY-GRP6;PM7.DRY.GRP6.GR;;GEAR REDUCER PM7 GROUP 6 DRIVE;10522;https://www.safesave.info/MIC.php?id=Fajar-MotorList10522;2023-11-21 10:34:12
MDO000327;Installed;FP-01-PM7-DRY-GRP6-DC35;PM7.G6.DYC35/DR;;DOCTOR;10523;https://www.safesave.info/MIC.php?id=Fajar-MotorList10523;2023-11-21 10:34:13
MGB000437;Installed;FP-01-PM7-DRY-GRP6-DC35;PM7.G6.DYC35/GB;10008516;"GR.BOX;i=10.05,KVB-52E,1GH-280K,MOVENTAS";10524;https://www.safesave.info/MIC.php?id=Fajar-MotorList10524;2023-11-21 10:34:14
MDO000328;Installed;FP-01-PM7-DRY-GRP6-DC36;PM7.G6.DYC36/DR;;DOCTOR;10525;https://www.safesave.info/MIC.php?id=Fajar-MotorList10525;2023-11-21 10:34:15
MGB000434;Installed;FP-01-PM7-DRY-GRP6-DC36;PM7.G6.DYC36/GB;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";10526;https://www.safesave.info/MIC.php?id=Fajar-MotorList10526;2023-11-21 10:34:16
MDO000329;Installed;FP-01-PM7-DRY-GRP6-DC37;PM7.G6.DYC37/DR;;DOCTOR;10527;https://www.safesave.info/MIC.php?id=Fajar-MotorList10527;2023-11-21 10:34:17
MGB000435;Installed;FP-01-PM7-DRY-GRP6-DC37;PM7.G6.DYC37/GB;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";10528;https://www.safesave.info/MIC.php?id=Fajar-MotorList10528;2023-11-21 10:34:18
MGM000301;Installed;FP-01-PM7-DRY-GRP6-DC37;PM7.G6.DYC37/DR/GM;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";10529;https://www.safesave.info/MIC.php?id=Fajar-MotorList10529;2023-11-21 10:34:19
MDO000330;Installed;FP-01-PM7-DRY-GRP6-DC38;PM7.G6.DYC38/DR;;DOCTOR;10530;https://www.safesave.info/MIC.php?id=Fajar-MotorList10530;2023-11-21 10:34:20
MGB000442;Installed;FP-01-PM7-DRY-GRP6-DC38;PM7.G6.DYC38/GB;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";10531;https://www.safesave.info/MIC.php?id=Fajar-MotorList10531;2023-11-21 10:34:21
MDO000331;Installed;FP-01-PM7-DRY-GRP6-DC39;PM7.G6.DYC39/DR;;DOCTOR;10532;https://www.safesave.info/MIC.php?id=Fajar-MotorList10532;2023-11-21 10:34:22
MGB000734;Installed;FP-01-PM7-DRY-GRP6-DC39;PM7.G6.DYC39/GB;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";10533;https://www.safesave.info/MIC.php?id=Fajar-MotorList10533;2023-11-21 10:34:23
MDO000332;Installed;FP-01-PM7-DRY-GRP6-DC40;PM7.G6.DYC40/DR;;DOCTOR;10534;https://www.safesave.info/MIC.php?id=Fajar-MotorList10534;2023-11-21 10:34:24
MGB000438;Installed;FP-01-PM7-DRY-GRP6-DC40;PM7.G6.DYC40/GB;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";10535;https://www.safesave.info/MIC.php?id=Fajar-MotorList10535;2023-11-21 10:34:25
MDO000333;Installed;FP-01-PM7-DRY-GRP6-DC41;PM7.G6.DYC41/DR;;DOCTOR;10536;https://www.safesave.info/MIC.php?id=Fajar-MotorList10536;2023-11-21 10:34:26
MGB000439;Installed;FP-01-PM7-DRY-GRP6-DC41;PM7.G6.DYC41/GB;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";10537;https://www.safesave.info/MIC.php?id=Fajar-MotorList10537;2023-11-21 10:34:27
MDO000334;Installed;FP-01-PM7-DRY-GRP6-DC42;PM7.G6.DYC42/DR;;DOCTOR;10538;https://www.safesave.info/MIC.php?id=Fajar-MotorList10538;2023-11-21 10:34:28
MGB000440;Installed;FP-01-PM7-DRY-GRP6-DC42;PM7.G6.DYC42/GB;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";10539;https://www.safesave.info/MIC.php?id=Fajar-MotorList10539;2023-11-21 10:34:29
MGB000347;Installed;FP-01-PM7-DRY-GRP7;PM7.G7.GB1;;GEARBOX;10540;https://www.safesave.info/MIC.php?id=Fajar-MotorList10540;2023-11-21 10:34:30
MGB000348;Installed;FP-01-PM7-DRY-GRP7;PM7.G7.GB2;;GEARBOX;10541;https://www.safesave.info/MIC.php?id=Fajar-MotorList10541;2023-11-21 10:34:31
MGB000939;Installed;FP-01-PM7-DRY-GRP7;PM7.DRY.GRP7.GR;;GEAR REDUCER PM7 GROUP 7 DRIVE;10542;https://www.safesave.info/MIC.php?id=Fajar-MotorList10542;2023-11-21 10:34:32
MDO000335;Installed;FP-01-PM7-DRY-GRP7-DC43;PM7.G7.DYC43/DR;;DOCTOR;10543;https://www.safesave.info/MIC.php?id=Fajar-MotorList10543;2023-11-21 10:34:33
MGB000636;Installed;FP-01-PM7-DRY-GRP7-DC43;PM7.G7.DYC43/GB;10008675;"GR.BOX;i=2.524,PHA9015P11-LRF-2.5,PARAMA";10544;https://www.safesave.info/MIC.php?id=Fajar-MotorList10544;2023-11-21 10:34:34
MDO000337;Installed;FP-01-PM7-DRY-GRP7-DC45;PM7.G7.DYC45/DR;;DOCTOR;10545;https://www.safesave.info/MIC.php?id=Fajar-MotorList10545;2023-11-21 10:34:35
MDO000339;Installed;FP-01-PM7-DRY-GRP7-DC47;PM7.G7.DYC47/DR;;DOCTOR;10546;https://www.safesave.info/MIC.php?id=Fajar-MotorList10546;2023-11-21 10:34:36
MGB001102;Installed;FP-01-PM7-DRY-GRP7-DC47;PM7.G7.DYC47(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10547;https://www.safesave.info/MIC.php?id=Fajar-MotorList10547;2023-11-21 10:34:37
MGB001103;Installed;FP-01-PM7-DRY-GRP7-VD10;PM7.G3.VD10(D)/GB;10035739;"GR.BOX;i=2.75,PHA9030P2-LR-5.943,PARAMAX";10548;https://www.safesave.info/MIC.php?id=Fajar-MotorList10548;2023-11-21 10:34:38
MGB001106;Installed;FP-01-PM7-DRY-GRP8-CR03;PM7.G8.CR3(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10549;https://www.safesave.info/MIC.php?id=Fajar-MotorList10549;2023-11-21 10:34:40
MGB001107;Installed;FP-01-PM7-DRY-GRP8-CR05;PM7.G8.CR5(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10550;https://www.safesave.info/MIC.php?id=Fajar-MotorList10550;2023-11-21 10:34:41
MGB001104;Installed;FP-01-PM7-DRY-GRP8-CR13;PM7.G8.CR13(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10551;https://www.safesave.info/MIC.php?id=Fajar-MotorList10551;2023-11-21 10:34:42
MGB001105;Installed;FP-01-PM7-DRY-GRP8-CR15;PM7.G8.CR15(D)/GB;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";10552;https://www.safesave.info/MIC.php?id=Fajar-MotorList10552;2023-11-21 10:34:43
MDO000340;Installed;FP-01-PM7-DRY-GRP8-DC48;PM7.G8.DYC48/DR;;DOCTOR;10553;https://www.safesave.info/MIC.php?id=Fajar-MotorList10553;2023-11-21 10:34:44
MDO000341;Installed;FP-01-PM7-DRY-GRP8-DC49;PM7.G8.DYC49/DR;;DOCTOR;10554;https://www.safesave.info/MIC.php?id=Fajar-MotorList10554;2023-11-21 10:34:45
MDO000342;Installed;FP-01-PM7-DRY-GRP8-DC50;PM7.G8.DYC50/DR;;DOCTOR;10555;https://www.safesave.info/MIC.php?id=Fajar-MotorList10555;2023-11-21 10:34:46
MDO000343;Installed;FP-01-PM7-DRY-GRP8-DC51;PM7.G8.DYC51/DR;;DOCTOR;10556;https://www.safesave.info/MIC.php?id=Fajar-MotorList10556;2023-11-21 10:34:47
MDO000344;Installed;FP-01-PM7-DRY-GRP8-DC52;PM7.G8.DYC52/DR;;DOCTOR;10557;https://www.safesave.info/MIC.php?id=Fajar-MotorList10557;2023-11-21 10:34:48
MDO000345;Installed;FP-01-PM7-DRY-GRP8-DC53;PM7.G8.DYC53/DR;;DOCTOR;10558;https://www.safesave.info/MIC.php?id=Fajar-MotorList10558;2023-11-21 10:34:49
MDO000346;Installed;FP-01-PM7-DRY-GRP8-DC54;PM7.G8.DYC54/DR;;DOCTOR;10559;https://www.safesave.info/MIC.php?id=Fajar-MotorList10559;2023-11-21 10:34:50
MDO000347;Installed;FP-01-PM7-DRY-GRP8-DC55;PM7.G8.DYC55/DR;;DOCTOR;10560;https://www.safesave.info/MIC.php?id=Fajar-MotorList10560;2023-11-21 10:34:51
MGB000349;Installed;FP-01-PM7-DRY-GRP9;PM7.G9.GB;;"GR.BOX;i=5.1,LAE-450,VALMET";10561;https://www.safesave.info/MIC.php?id=Fajar-MotorList10561;2023-11-21 10:34:52
MGB000940;Installed;FP-01-PM7-DRY-GRP9;PM7.G9/G.REDUCER;;GEAR REDUCER PM7 GROUP 9 DRIVE;10562;https://www.safesave.info/MIC.php?id=Fajar-MotorList10562;2023-11-21 10:34:53
MDO000348;Installed;FP-01-PM7-DRY-GRP9-DC56;PM7.G9.DYC56/DR;;DOCTOR;10563;https://www.safesave.info/MIC.php?id=Fajar-MotorList10563;2023-11-21 10:34:54
MDO000349;Installed;FP-01-PM7-DRY-GRP9-DC57;PM7.G9.DYC57/DR;;DOCTOR;10564;https://www.safesave.info/MIC.php?id=Fajar-MotorList10564;2023-11-21 10:34:55
MDO000350;Installed;FP-01-PM7-DRY-GRP9-DC58;PM7.G9.DYC58/DR;;DOCTOR;10565;https://www.safesave.info/MIC.php?id=Fajar-MotorList10565;2023-11-21 10:34:56
MDO000351;Installed;FP-01-PM7-DRY-GRP9-DC59;PM7.G9.DYC59/DR;;DOCTOR;10566;https://www.safesave.info/MIC.php?id=Fajar-MotorList10566;2023-11-21 10:34:57
EMO000784;Installed;FP-01-PM7-DRY-GRP9-PR01;PM7.GR.9 DRYER PAPER ROLL MOTO;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";10567;https://www.safesave.info/MIC.php?id=Fajar-MotorList10567;2023-11-21 10:34:58
MFB000340;Installed;FP-01-PM7-DRY-SZPR-BL36;PM7.SP.SCN/BLW(COOLING);10037177;"BLOWER ASSY;0.75kW,2850RPM,127323-010";10568;https://www.safesave.info/MIC.php?id=Fajar-MotorList10568;2023-11-21 10:34:59
EMO003485;Installed;FP-01-PM7-DRY-SZPR-ER01;PM7.MOUNT HOPE ROLL(EXP. ROLL);10026119;"AC MOTOR;420V,50Hz,11kW,6P,160L,B3";10569;https://www.safesave.info/MIC.php?id=Fajar-MotorList10569;2023-11-21 10:35:00
EMO004972;Installed;FP-01-PM7-DRY-SZPR-PR01;PM7.SIZE PRESS PAPER ROLL 1/M;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";10570;https://www.safesave.info/MIC.php?id=Fajar-MotorList10570;2023-11-21 10:35:01
EMO000643;Installed;FP-01-PM7-DRY-SZPR-PR03;PM7.SIZE PRESS PAPER ROLL 3/M;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";10571;https://www.safesave.info/MIC.php?id=Fajar-MotorList10571;2023-11-21 10:35:02
MDO000254;Installed;FP-01-PM7-DRY-SZPR-SPAB;PM7.SP.BOTT/DR;;DOCTOR;10572;https://www.safesave.info/MIC.php?id=Fajar-MotorList10572;2023-11-21 10:35:03
MDO000256;Installed;FP-01-PM7-DRY-SZPR-SPAT;PM7.SP.TOP/DR;;DOCTOR;10573;https://www.safesave.info/MIC.php?id=Fajar-MotorList10573;2023-11-21 10:35:04
EMO003785;Installed;FP-01-PM7-DRY-SZPR-SPRB;SP.R(BT)/GB/M;10031222;"AC MOTOR;420V,50Hz,150kW,4P,280M,B3";10574;https://www.safesave.info/MIC.php?id=Fajar-MotorList10574;2023-11-21 10:35:05
MGB000758;Installed;FP-01-PM7-DRY-SZPR-SPRB;PM7.SP.R(BT).GB;10027970;"GR.BOX;i=5.5,D1PSF40,MOVENTAS";10575;https://www.safesave.info/MIC.php?id=Fajar-MotorList10575;2023-11-21 10:35:06
EMO001294;Installed;FP-01-PM7-DRY-SZPR-SPRT;SP.R(TP)/GB/M;10010637;"AC MOTOR;420V,50Hz,160kW,4P,280M,B3";10576;https://www.safesave.info/MIC.php?id=Fajar-MotorList10576;2023-11-21 10:35:07
MGB000345;Installed;FP-01-PM7-DRY-SZPR-SPRT;PM7.SP.R(TP).GB;;"GR.BOX;i=5.5,D1PSF40,MOVENTAS";10577;https://www.safesave.info/MIC.php?id=Fajar-MotorList10577;2023-11-21 10:35:08
MFB000102;Installed;FP-01-PM7-HOO-BL01;PM7.EXH1;;"BLOWER;2712m3/h,55kW,5425,NOTHERN";10578;https://www.safesave.info/MIC.php?id=Fajar-MotorList10578;2023-11-21 10:35:09
MFB000103;Installed;FP-01-PM7-HOO-BL02;PM7.EXH2;;"BLOWER;1020m3/h,75kW,4450,NOTHERN";10579;https://www.safesave.info/MIC.php?id=Fajar-MotorList10579;2023-11-21 10:35:10
MFB000104;Installed;FP-01-PM7-HOO-BL03;PM7.EXH3;;"BLOWER;3972m3/h,75kW,6000,NOTHERN";10580;https://www.safesave.info/MIC.php?id=Fajar-MotorList10580;2023-11-21 10:35:11
MFB000105;Installed;FP-01-PM7-HOO-BL04;PM7.EXH4;;"BLOWER;3972m3/h,75kW,6000,NOTHERN";10581;https://www.safesave.info/MIC.php?id=Fajar-MotorList10581;2023-11-21 10:35:12
MFB000106;Installed;FP-01-PM7-HOO-BL05;PM7.EXH5;;"BLOWER;3972m3/h,75kW,6000,NOTHERN";10582;https://www.safesave.info/MIC.php?id=Fajar-MotorList10582;2023-11-21 10:35:13
MFB000107;Installed;FP-01-PM7-HOO-BL06;PM7.EXH6;;"BLOWER;4320m3/h,55kW,6000,NOTHERN";10583;https://www.safesave.info/MIC.php?id=Fajar-MotorList10583;2023-11-21 10:35:14
MFB000108;Installed;FP-01-PM7-HOO-BL07;PM7.EXH7;;"BLOWER;1704m3/h,110kW,080/500-4";10584;https://www.safesave.info/MIC.php?id=Fajar-MotorList10584;2023-11-21 10:35:15
EMO002157;Installed;FP-01-PM7-HOO-BL08;EXH8/M;10022242;"AC MOTOR;380V,50Hz,110kW,4P,315M,B3";10585;https://www.safesave.info/MIC.php?id=Fajar-MotorList10585;2023-11-21 10:35:16
MFB000109;Installed;FP-01-PM7-HOO-BL08;PM7.EXH8;;"BLOWER;1704m3/h,110kW,080/500-4";10586;https://www.safesave.info/MIC.php?id=Fajar-MotorList10586;2023-11-21 10:35:17
MFB000110;Installed;FP-01-PM7-HOO-BL09;PM7.EXH9;;"BLOWER;30kW,3650,NOTHERN";10587;https://www.safesave.info/MIC.php?id=Fajar-MotorList10587;2023-11-21 10:35:18
MFB000111;Installed;FP-01-PM7-HOO-BL10;PM7.P.V FAN1;;"BLOWER;110kW,4900,NOTHERN";10588;https://www.safesave.info/MIC.php?id=Fajar-MotorList10588;2023-11-21 10:35:19
MFB000112;Installed;FP-01-PM7-HOO-BL11;PM7.P.V FAN2;;"BLOWER;110kW,4900,NOTHERN";10589;https://www.safesave.info/MIC.php?id=Fajar-MotorList10589;2023-11-21 10:35:20
MFB000113;Installed;FP-01-PM7-HOO-BL12;PM7.P.V FAN3;;"BLOWER;132kW";10590;https://www.safesave.info/MIC.php?id=Fajar-MotorList10590;2023-11-21 10:35:21
MFB000114;Installed;FP-01-PM7-HOO-BL13;PM7.P.V FAN4;;"BLOWER;75kW,4025,NOTHERN";10591;https://www.safesave.info/MIC.php?id=Fajar-MotorList10591;2023-11-21 10:35:22
EMO001633;Installed;FP-01-PM7-HOO-BL14;P.V FAN5/M;10011059;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";10592;https://www.safesave.info/MIC.php?id=Fajar-MotorList10592;2023-11-21 10:35:23
MFB000115;Installed;FP-01-PM7-HOO-BL14;PM7.P.V FAN5;;"BLOWER;37kW";10593;https://www.safesave.info/MIC.php?id=Fajar-MotorList10593;2023-11-21 10:35:24
MFB000278;Installed;FP-01-PM7-HOO-BL30;PM7.P.V FAN6;10034558;"CENT.FAN;SIZE:2700,4270,NORTHEN BLOWER";10594;https://www.safesave.info/MIC.php?id=Fajar-MotorList10594;2023-11-21 10:35:25
MFB000279;Installed;FP-01-PM7-HOO-BL31;PM7.P.V FAN7;10034559;"CENT.FAN;SIZE:3650,4270,NORTHEN BLOWER";10595;https://www.safesave.info/MIC.php?id=Fajar-MotorList10595;2023-11-21 10:35:26
EMO002730;Installed;FP-01-PM7-HYD-T147-OU03;PM7.HYD.T147.OU03/P/M;10010892;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";10596;https://www.safesave.info/MIC.php?id=Fajar-MotorList10596;2023-11-21 10:35:27
EMO000284;Installed;FP-01-PM7-HYD-T171-P217;PM7.P217/M;10026377;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";10597;https://www.safesave.info/MIC.php?id=Fajar-MotorList10597;2023-11-21 10:35:28
MFB000280;Installed;FP-01-PM7-MCL-BL40;PM7.G4.M-CLEAN/TOP/BLW;10041961;"VAC.BLOWER;SCL E12 TS GVR,EFFEPIZETA";10598;https://www.safesave.info/MIC.php?id=Fajar-MotorList10598;2023-11-21 10:35:29
MFB000281;Installed;FP-01-PM7-MCL-BL41;PM7.G4.M-CLEAN/BOTTOM/BLW;10041961;"VAC.BLOWER;SCL E12 TS GVR,EFFEPIZETA";10599;https://www.safesave.info/MIC.php?id=Fajar-MotorList10599;2023-11-21 10:35:30
MGB000741;Installed;FP-01-PM7-MCL-GRP1-MCL1;PM7.MCLEAN 1/GB;10008489;"GR.BOX;i=84,BS40 907-00003,BENZLERS";10600;https://www.safesave.info/MIC.php?id=Fajar-MotorList10600;2023-11-21 10:35:31
MGB000738;Installed;FP-01-PM7-MCL-GRP2-MCL2;PM7.G2.MCLEAN 2/GB;10008489;"GR.BOX;i=84,BS40 907-00003,BENZLERS";10601;https://www.safesave.info/MIC.php?id=Fajar-MotorList10601;2023-11-21 10:35:32
MGB000739;Installed;FP-01-PM7-MCL-GRP3-MCLB;PM7.G3.MCLEAN BOTTOM/GB;10008489;"GR.BOX;i=84,BS40 907-00003,BENZLERS";10602;https://www.safesave.info/MIC.php?id=Fajar-MotorList10602;2023-11-21 10:35:33
MGB000740;Installed;FP-01-PM7-MCL-GRP3-MCLT;PM7.G3.MCLEAN TOP/GB;10008489;"GR.BOX;i=84,BS40 907-00003,BENZLERS";10603;https://www.safesave.info/MIC.php?id=Fajar-MotorList10603;2023-11-21 10:35:34
EMO005553;Installed;FP-01-PM7-MCL-GRP4-MCLB;PM7.G4/MCLEAN BT/M;10026633;"AC MOTOR;380V,50Hz,0.75kW,4P,80M,V1";10604;https://www.safesave.info/MIC.php?id=Fajar-MotorList10604;2023-11-21 10:35:35
EMO005554;Installed;FP-01-PM7-MCL-GRP4-MCLT;PM7.G4/MCLEAN TOP/M;10026633;"AC MOTOR;380V,50Hz,0.75kW,4P,80M,V1";10605;https://www.safesave.info/MIC.php?id=Fajar-MotorList10605;2023-11-21 10:35:36
EMO005233;Installed;FP-01-PM7-PMA-CRN2-HST1;PM7.CRN.DE.32T.A/M2_SLOW;10037748;"CRANE MOTOR;380V,50Hz,2.3kW,4P,90L,B14";10606;https://www.safesave.info/MIC.php?id=Fajar-MotorList10606;2023-11-21 10:35:37
EMO005234;Installed;FP-01-PM7-PMA-CRN2-HST2;PM7.CRN.DE.63T.B/M2_SLOW;10037746;"CRANE MOTOR;380V,50Hz,5.2kW,4P,112M,B14";10607;https://www.safesave.info/MIC.php?id=Fajar-MotorList10607;2023-11-21 10:35:38
MGB001049;Installed;FP-01-PM7-PMA-CRN2-HST2;PM7.CRN.DE.63T.B/GB;10026420;"GR.BOX;i=15.7,FG10-U0-H1-F1-15.7,DEMAG";10608;https://www.safesave.info/MIC.php?id=Fajar-MotorList10608;2023-11-21 10:35:39
EMO002967;Installed;FP-01-PM7-PMA-CRN2-HST3;PM7.CRN.DE.32T.C/M1_FAST;10010632;"CRANE MOTOR;380V,50Hz,20KW,4P,43A";10609;https://www.safesave.info/MIC.php?id=Fajar-MotorList10609;2023-11-21 10:35:40
EMO005235;Installed;FP-01-PM7-PMA-CRN2-HST3;PM7.CRN.DE.32T.C/M2_SLOW;10037748;"CRANE MOTOR;380V,50Hz,2.3kW,4P,90L,B14";10610;https://www.safesave.info/MIC.php?id=Fajar-MotorList10610;2023-11-21 10:35:41
MGB001133;Installed;FP-01-PM7-PMA-CRN2-LTR1;PM7.CRN.DE.32-63-32T/LT1/GM;10033883;"GR.BOX;i=12.01,ADK 70TD-D1.0-75-1-115,DE";10611;https://www.safesave.info/MIC.php?id=Fajar-MotorList10611;2023-11-21 10:35:42
MGB001132;Installed;FP-01-PM7-PMA-CRN2-XTR2;PM7.CRN.DE.63T.B/CT/GM;10026412;"GR.BOX;i=139,ADE60TD-D1-0-11-1-139,DEMAG";10612;https://www.safesave.info/MIC.php?id=Fajar-MotorList10612;2023-11-21 10:35:43
EMO005237;Installed;FP-01-PM7-PMA-CRN3-HST1;PM7.CRN.DE.32T 1FIN/M2_SLOW;10037748;"CRANE MOTOR;380V,50Hz,2.3kW,4P,90L,B14";10613;https://www.safesave.info/MIC.php?id=Fajar-MotorList10613;2023-11-21 10:35:44
EMO005238;Installed;FP-01-PM7-PMA-CRN3-HST2;PM7.CRN.DE.32T 2FIN/M2_SLOW;10037748;"CRANE MOTOR;380V,50Hz,2.3kW,4P,90L,B14";10614;https://www.safesave.info/MIC.php?id=Fajar-MotorList10614;2023-11-21 10:35:45
MGB001143;Installed;FP-01-PM7-PMA-CRN3-HST2;PM7.CRN.DE.32T 2FIN/GB;10026417;"GR.BOX;i=9.95,FG10,DEMAG";10615;https://www.safesave.info/MIC.php?id=Fajar-MotorList10615;2023-11-21 10:35:46
EMO005236;Installed;FP-01-PM7-PMA-CRN3-LTR1;PM7.CRN.DE.2X32T/LT1/M;;"CRANE MOTOR;380V,0.88/3.5kW,4.10/7.70A";10616;https://www.safesave.info/MIC.php?id=Fajar-MotorList10616;2023-11-21 10:35:47
MGM001175;Installed;FP-01-PM7-PMA-CRN3-LTR2;PM7.CRN.DE.2X32T/LT2/GM;10020566;"GR.MOTOR;3.5kW,i=2.21,ADE50TD,DEMAG";10617;https://www.safesave.info/MIC.php?id=Fajar-MotorList10617;2023-11-21 10:35:48
MGB001146;Installed;FP-01-PM7-PMA-CRN3-XTR1;PM7.CRN.DE.32T 1FIN/CT/GB;10025806;"GR.BOX;i=87.4,ADK50TD-D1-0-50-1-87.4,DEM";10618;https://www.safesave.info/MIC.php?id=Fajar-MotorList10618;2023-11-21 10:35:49
MFB000341;Installed;FP-01-PM7-REL-PPRL-BL37;PM7.PPR.SCN/BLW(COOLING);10037177;"BLOWER ASSY;0.75kW,2850RPM,127323-010";10619;https://www.safesave.info/MIC.php?id=Fajar-MotorList10619;2023-11-21 10:35:50
MGB000350;Installed;FP-01-PM7-REL-PPRL-RDR1;PM7.PPR.RD.GB;;"GR.BOX;i=?,LAE 315,VALMET";10620;https://www.safesave.info/MIC.php?id=Fajar-MotorList10620;2023-11-21 10:35:51
MGM001223;Installed;FP-01-PM7-REL-PPRL-RDR1;PM7.REL.PPRL.RDR1/DO/GM;10008628;"GR.MOTOR;0.4kW,i=200,ZNHM05-1320-200,SUM";10621;https://www.safesave.info/MIC.php?id=Fajar-MotorList10621;2023-11-21 10:35:52
MGB000075;Installed;FP-01-PM7-REL-PPRL-RSD1;PM7.PPR.RSD/GB;;"GR.BOX;i=3.944,PHA9015P11-LR-4,PARAMAX";10622;https://www.safesave.info/MIC.php?id=Fajar-MotorList10622;2023-11-21 10:35:53
EMO003333;Installed;FP-01-PM7-STC-T137-P162;P-SC-2/M;10027630;"AC MOTOR;380V,50Hz,2.2kW,6P,112M,B3";10623;https://www.safesave.info/MIC.php?id=Fajar-MotorList10623;2023-11-21 10:35:54
EMO003045;Installed;FP-01-PM7-STC-T141-P166;P-SC-6/M;10010654;"AC MOTOR;380V,50Hz,11kW,4P,180L,B3";10624;https://www.safesave.info/MIC.php?id=Fajar-MotorList10624;2023-11-21 10:35:55
